image_name,category_label,category_name,category_type,x_1,y_1,x_2,y_2,evaluation_status
img/Two-Tone_Knit_Cardigan/img_00000059.jpg,6,Cardigan,1,90,98,300,300,train
img/Heathered_Shawl_Collar_Cardigan/img_00000044.jpg,6,Cardigan,1,1,27,186,300,train
img/Mixed_Knit_Cardigan/img_00000014.jpg,6,Cardigan,1,79,38,181,188,train
img/Striped_Fringe_Cardigan/img_00000052.jpg,6,Cardigan,1,61,34,138,155,train
img/Floral_Lace_Maxi_Cardigan/img_00000006.jpg,6,Cardigan,1,12,2,108,300,train
img/Boucl&eacute;_Knit_Cardigan/img_00000011.jpg,6,Cardigan,1,34,79,202,272,train
img/Tie-Dye_Longline_Cardigan/img_00000017.jpg,6,Cardigan,1,11,72,181,282,train
img/Everday_V-Neck_Cardigan/img_00000019.jpg,6,Cardigan,1,35,77,195,296,train
img/Cable_Knit_Varsity_Cardigan/img_00000003.jpg,6,Cardigan,1,15,74,182,265,train
img/Longline_Striped_Cardigan/img_00000008.jpg,6,Cardigan,1,72,99,146,193,train
img/Open-Front_Cardigan/img_00000047.jpg,6,Cardigan,1,54,58,188,298,train
img/Ribbed_Shawl_Cardigan/img_00000051.jpg,6,Cardigan,1,13,41,84,147,train
img/Boxy_Button-Front_Cardigan/img_00000004.jpg,6,Cardigan,1,17,67,223,296,train
img/Marled_Shawl_Collar_Cardigan/img_00000024.jpg,6,Cardigan,1,40,48,190,300,train
img/Mixed_Knit_Cardigan/img_00000003.jpg,6,Cardigan,1,43,16,246,281,train
img/Two-Tone_Chunky_Cardigan/img_00000043.jpg,6,Cardigan,1,33,81,169,234,train
img/Draped_Pocket_Kimono_Cardigan/img_00000054.jpg,6,Cardigan,1,56,102,260,298,train
img/Batwing_Open-Front_Cardigan/img_00000039.jpg,6,Cardigan,1,114,63,221,300,train
img/Striped_Fringe_Cardigan/img_00000035.jpg,6,Cardigan,1,119,50,156,199,train
img/Oversized_Striped_Cardigan/img_00000039.jpg,6,Cardigan,1,1,119,205,300,train
img/Embroidered_Lace-Paneled_Longline_Cardigan/img_00000030.jpg,6,Cardigan,1,28,44,214,273,train
img/Ribbed_Shawl_Cardigan/img_00000055.jpg,6,Cardigan,1,1,10,225,300,train
img/Floral_Lace_Maxi_Cardigan/img_00000015.jpg,6,Cardigan,1,58,52,124,169,train
img/Faux_Pearl_Knit_Cardigan/img_00000002.jpg,6,Cardigan,1,103,91,165,284,train
img/Fringed_Tribal_Pattern_Cardigan/img_00000022.jpg,6,Cardigan,1,33,1,235,300,train
img/Embroidered_Longline_Cardigan/img_00000009.jpg,6,Cardigan,1,73,77,224,255,train
img/Diamond-Patterned_Two-Tone_Cardigan/img_00000008.jpg,6,Cardigan,1,21,57,202,251,train
img/Ribbed_Shawl_Cardigan/img_00000071.jpg,6,Cardigan,1,100,47,196,300,train
img/Road_Trip_Ready_Cardigan/img_00000037.jpg,6,Cardigan,1,23,70,174,227,train
img/Heart_Print_Cardigan/img_00000049.jpg,6,Cardigan,1,73,48,159,159,train
img/Classic_Cardigan/img_00000030.jpg,6,Cardigan,1,52,86,184,247,train
img/Hooded_Cardigan/img_00000010.jpg,6,Cardigan,1,68,48,117,250,train
img/Waffle_Knit_Cardigan/img_00000044.jpg,6,Cardigan,1,1,76,233,270,train
img/Draped_Pocket_Kimono_Cardigan/img_00000038.jpg,6,Cardigan,1,78,74,235,263,train
img/Southwestern-Patterned_Burnout_Cardigan/img_00000029.jpg,6,Cardigan,1,1,76,203,275,train
img/Two-Tone_Knit_Cardigan/img_00000052.jpg,6,Cardigan,1,83,46,177,154,train
img/Embroidered_Open-Front_Cardigan/img_00000029.jpg,6,Cardigan,1,23,48,160,268,train
img/Cable_Knit_Fringe_Cardigan/img_00000040.jpg,6,Cardigan,1,57,70,166,300,train
img/Marled_Shawl_Collar_Cardigan/img_00000068.jpg,6,Cardigan,1,58,55,143,156,train
img/Two-Pocket_Cardigan/img_00000058.jpg,6,Cardigan,1,27,74,176,300,train
img/Oversized_Striped_Cardigan/img_00000024.jpg,6,Cardigan,1,36,1,272,300,train
img/Ribbed_Open-Knit_Cardigan/img_00000020.jpg,6,Cardigan,1,1,86,167,284,train
img/Embroidered_Mesh_Cardigan/img_00000005.jpg,6,Cardigan,1,15,67,189,268,train
img/Embroidered_Longline_Cardigan/img_00000004.jpg,6,Cardigan,1,50,109,211,300,train
img/V-Neck_Cardigan/img_00000042.jpg,6,Cardigan,1,29,69,204,292,train
img/Open-Front_Shawl_Cardigan/img_00000008.jpg,6,Cardigan,1,36,1,217,300,train
img/Cable_Knit_Batwing_Cardigan/img_00000026.jpg,6,Cardigan,1,1,42,300,300,train
img/Cozy_Abstract_Cardigan/img_00000040.jpg,6,Cardigan,1,14,54,134,216,train
img/Geo-Patterned_Lace_Fringe_Cardigan/img_00000007.jpg,6,Cardigan,1,89,83,239,287,train
img/Everyday_Open-Knit_Cardigan/img_00000038.jpg,6,Cardigan,1,52,64,204,275,train
img/Diamond_Open-Knit_Cardigan/img_00000020.jpg,6,Cardigan,1,82,58,214,279,train
img/Two-Tone_Chunky_Cardigan/img_00000050.jpg,6,Cardigan,1,28,78,172,263,train
img/Chunky_Marled_Knit_Cardigan/img_00000008.jpg,6,Cardigan,1,60,54,146,219,train
img/Open-Front_Pointelle_Cardigan/img_00000001.jpg,6,Cardigan,1,8,56,194,275,train
img/Fuzzy_Polka_Dot_Cardigan/img_00000046.jpg,6,Cardigan,1,43,50,149,157,train
img/Loop_Knit_Open-Front_Cardigan/img_00000030.jpg,6,Cardigan,1,51,61,195,235,train
img/Loop_Knit_Open-Front_Cardigan/img_00000003.jpg,6,Cardigan,1,41,1,169,193,train
img/Open-Front_Pointelle_Cardigan/img_00000037.jpg,6,Cardigan,1,69,35,243,300,train
img/French_Terry_Open-Front_Cardigan/img_00000042.jpg,6,Cardigan,1,87,70,259,296,train
img/Striped_Shawl_Collar_Cardigan/img_00000049.jpg,6,Cardigan,1,37,88,194,287,train
img/Ornate_Floral_Print_Cardigan/img_00000009.jpg,6,Cardigan,1,40,48,269,300,train
img/Oversized_Striped_Cardigan/img_00000060.jpg,6,Cardigan,1,1,87,268,300,train
img/Rib_Knit_Maxi_Cardigan/img_00000023.jpg,6,Cardigan,1,70,35,150,207,train
img/Textured_Knit_Dolman_Cardigan/img_00000039.jpg,6,Cardigan,1,4,63,179,265,train
img/Floral_Foliage_Print_Cardigan/img_00000016.jpg,6,Cardigan,1,44,86,200,296,train
img/Striped_Fringe_Cardigan/img_00000025.jpg,6,Cardigan,1,31,98,180,300,train
img/Joe_Cool_Cardigan/img_00000002.jpg,6,Cardigan,1,96,64,206,273,train
img/Floral_Foliage_Print_Cardigan/img_00000014.jpg,6,Cardigan,1,1,82,204,291,train
img/Textured_Open-Front_Cardigan/img_00000042.jpg,6,Cardigan,1,64,79,207,235,train
img/Geo_Striped_Knit_Cardigan/img_00000009.jpg,6,Cardigan,1,45,53,179,237,train
img/Fitted_V-Neck_Cardigan/img_00000061.jpg,6,Cardigan,1,44,21,288,300,train
img/Eyelash-Knit_Batwing_Cardigan/img_00000036.jpg,6,Cardigan,1,54,70,146,300,train
img/Heathered_Ribbed-Knit_Cardigan/img_00000009.jpg,6,Cardigan,1,60,43,158,204,train
img/Leopard_Print_Longline_Cardigan/img_00000023.jpg,6,Cardigan,1,1,11,300,300,train
img/Stripe_Fuzzy_Cardigan/img_00000030.jpg,6,Cardigan,1,1,26,230,288,train
img/Open-Front_Hooded_Cardigan/img_00000011.jpg,6,Cardigan,1,87,49,244,300,train
img/Open-Front_Jersey_Cardigan/img_00000057.jpg,6,Cardigan,1,98,52,183,263,train
img/Touch_Of_Glam_Cardigan/img_00000021.jpg,6,Cardigan,1,27,78,181,260,train
img/Draped_Knit_Cardigan/img_00000023.jpg,6,Cardigan,1,68,39,156,210,train
img/Chevron_Pattern_Cardigan/img_00000015.jpg,6,Cardigan,1,1,1,236,300,train
img/Heathered_Knit_Cardigan/img_00000036.jpg,6,Cardigan,1,1,1,275,300,train
img/Draped_Longline_Cardigan/img_00000049.jpg,6,Cardigan,1,14,1,206,300,train
img/Raglan_Cable_Knit_Cardigan/img_00000004.jpg,6,Cardigan,1,10,12,149,148,train
img/Ribbed_Knit_Cardigan/img_00000035.jpg,6,Cardigan,1,60,8,160,131,train
img/Textured_Knit_Shawl_Cardigan/img_00000046.jpg,6,Cardigan,1,50,58,192,248,train
img/Lace_Open-Knit_Cardigan/img_00000025.jpg,6,Cardigan,1,59,26,172,161,train
img/Chunky_Knit_Longline_Cardigan/img_00000055.jpg,6,Cardigan,1,94,34,129,203,train
img/Chunky_Knit_Tassel_Cardigan/img_00000042.jpg,6,Cardigan,1,17,77,235,243,train
img/Classic_V-Neck_Cardigan/img_00000040.jpg,6,Cardigan,1,22,85,161,300,train
img/Marled_Shawl_Collar_Cardigan/img_00000018.jpg,6,Cardigan,1,1,29,241,300,train
img/Meander_Wrap_Cardigan/img_00000011.jpg,6,Cardigan,1,70,53,172,163,train
img/Fitted_V-Neck_Cardigan/img_00000049.jpg,6,Cardigan,1,1,68,123,221,train
img/Lace_Back_Linen_Cardigan/img_00000019.jpg,6,Cardigan,1,43,77,197,256,train
img/Diamond_Open-Knit_Cardigan/img_00000003.jpg,6,Cardigan,1,19,46,185,300,train
img/Tie-Dye_Longline_Cardigan/img_00000023.jpg,6,Cardigan,1,104,41,234,273,train
img/Floral_Lace_Maxi_Cardigan/img_00000004.jpg,6,Cardigan,1,14,65,94,161,train
img/Draped_Cable_Knit_Cardigan/img_00000019.jpg,6,Cardigan,1,1,88,243,300,train
img/Longline_Fuzzy_Cardigan/img_00000006.jpg,6,Cardigan,1,48,25,150,284,train
img/Classic_V-Neck_Cardigan/img_00000048.jpg,6,Cardigan,1,28,81,180,256,train
img/Heathered_Dolman_Cardigan/img_00000007.jpg,6,Cardigan,1,61,65,239,286,train
img/Waffle_Knit_Cardigan/img_00000003.jpg,6,Cardigan,1,30,1,277,300,train
img/V-Neck_Cardigan/img_00000071.jpg,6,Cardigan,1,1,84,180,285,train
img/Shaggy_Open-Front_Cardigan/img_00000012.jpg,6,Cardigan,1,34,64,207,220,train
img/Cable_Knit_Batwing_Cardigan/img_00000014.jpg,6,Cardigan,1,27,65,155,254,train
img/Geo_Striped_Cardigan/img_00000016.jpg,6,Cardigan,1,96,2,205,211,train
img/Cable_Knit_Varsity_Cardigan/img_00000012.jpg,6,Cardigan,1,17,20,156,231,train
img/Slouchy_Fuzzy_Knit_Cardigan/img_00000037.jpg,6,Cardigan,1,52,74,183,279,train
img/Asymmetric_Zip-Front_Cardigan/img_00000002.jpg,6,Cardigan,1,50,46,144,165,train
img/Classic_Longline_Knit_Cardigan/img_00000008.jpg,6,Cardigan,1,35,58,169,284,train
img/Two-Pocket_Cardigan/img_00000027.jpg,6,Cardigan,1,30,103,157,256,train
img/Longline_Open-Front_Cardigan/img_00000011.jpg,6,Cardigan,1,66,37,155,250,train
img/Southwestern-Patterned_Maxi_Cardigan/img_00000008.jpg,6,Cardigan,1,75,45,155,258,train
img/Tribal-Inspired_Fringed_Cardigan/img_00000012.jpg,6,Cardigan,1,54,33,164,180,train
img/Southwestern-Inspired_Maxi_Cardigan/img_00000019.jpg,6,Cardigan,1,71,36,121,279,train
img/Essential_Draped_Cardigan/img_00000037.jpg,6,Cardigan,1,83,77,228,227,train
img/Hooded_Tassel_Cardigan/img_00000035.jpg,6,Cardigan,1,1,61,225,277,train
img/Striped_Marled_Knit_Cardigan/img_00000027.jpg,6,Cardigan,1,34,61,164,227,train
img/V-Neck_Button-Down_Cardigan/img_00000035.jpg,6,Cardigan,1,60,59,158,157,train
img/Hooded_Tassel_Cardigan/img_00000062.jpg,6,Cardigan,1,28,12,272,300,train
img/Chain-Trim_Fuzzy_Cardigan/img_00000032.jpg,6,Cardigan,1,44,71,175,166,train
img/Relaxed_Draped_Cardigan/img_00000013.jpg,6,Cardigan,1,19,73,171,290,train
img/Floral_Crochet-Paneled_Cardigan/img_00000002.jpg,6,Cardigan,1,39,53,160,211,train
img/Leopard_Print_Longline_Cardigan/img_00000020.jpg,6,Cardigan,1,51,51,253,284,train
img/Classic_Cardigan/img_00000027.jpg,6,Cardigan,1,31,69,187,242,train
img/Fuzzy_Polka_Dot_Cardigan/img_00000042.jpg,6,Cardigan,1,105,69,170,267,train
img/Cable_Knit_Cardigan/img_00000090.jpg,6,Cardigan,1,43,51,165,248,train
img/Textured_Maxi_Cardigan/img_00000024.jpg,6,Cardigan,1,63,32,158,266,train
img/Cable_Knit_Cardigan/img_00000016.jpg,6,Cardigan,1,1,22,300,300,train
img/Longline_Floral_Lace_Cardigan/img_00000023.jpg,6,Cardigan,1,43,5,267,259,train
img/Open-Front_Jersey_Cardigan/img_00000004.jpg,6,Cardigan,1,45,18,205,288,train
img/Textured_Knit_Open-Front_Cardigan/img_00000039.jpg,6,Cardigan,1,17,73,167,245,train
img/Tribal_Print_Dolman_Cardigan/img_00000009.jpg,6,Cardigan,1,1,42,198,269,train
img/Two-Tone_Knit_Cardigan/img_00000018.jpg,6,Cardigan,1,42,94,188,288,train
img/Slub_Knit_Cardigan/img_00000067.jpg,6,Cardigan,1,17,44,117,177,train
img/Boucl&eacute;_Knit_Cardigan/img_00000058.jpg,6,Cardigan,1,28,10,195,278,train
img/Chunky_Longline_Cardigan/img_00000027.jpg,6,Cardigan,1,33,54,128,167,train
img/Cable-Knit_Shrug_Cardigan/img_00000027.jpg,6,Cardigan,1,40,64,143,183,train
img/Rugby-Striped_Longline_Cardigan/img_00000026.jpg,6,Cardigan,1,78,62,229,295,train
img/Meander_Patterned_Cardigan/img_00000012.jpg,6,Cardigan,1,18,68,162,240,train
img/Purl_Knit_Cardigan/img_00000051.jpg,6,Cardigan,1,87,70,223,265,train
img/Marled_Stripe_Cardigan/img_00000012.jpg,6,Cardigan,1,34,84,197,286,train
img/Textured_Shawl_Collar_Cardigan/img_00000058.jpg,6,Cardigan,1,15,37,240,263,train
img/Mixed_Knit_Cardigan/img_00000041.jpg,6,Cardigan,1,67,43,162,148,train
img/Oversized_Shawl_Cardigan/img_00000062.jpg,6,Cardigan,1,22,20,255,261,train
img/Draped_Shawl_Collar_Cardigan/img_00000004.jpg,6,Cardigan,1,66,41,245,268,train
img/Classic_V-Neck_Cardigan/img_00000049.jpg,6,Cardigan,1,69,103,243,300,train
img/V-Neck_Button-Down_Cardigan/img_00000042.jpg,6,Cardigan,1,38,98,183,271,train
img/Leopard_Print_Longline_Cardigan/img_00000001.jpg,6,Cardigan,1,90,41,127,275,train
img/Crochet_Maxi_Cardigan/img_00000068.jpg,6,Cardigan,1,89,56,192,265,train
img/Longline_Rose_Print_Cardigan/img_00000024.jpg,6,Cardigan,1,24,66,205,300,train
img/Everday_V-Neck_Cardigan/img_00000052.jpg,6,Cardigan,1,54,61,150,144,train
img/Shawl_Collar_Maxi_Cardigan/img_00000004.jpg,6,Cardigan,1,25,58,199,287,train
img/Ruched_Open-Front_Cardigan/img_00000015.jpg,6,Cardigan,1,39,64,155,219,train
img/Cable_Knit_Cardigan/img_00000066.jpg,6,Cardigan,1,1,44,250,300,train
img/Tribal_Print_Dolman_Cardigan/img_00000048.jpg,6,Cardigan,1,3,55,70,275,train
img/Hooded_Maxi_Cardigan/img_00000003.jpg,6,Cardigan,1,1,1,300,300,train
img/Rugby_Striped_Cardigan/img_00000015.jpg,6,Cardigan,1,25,10,210,251,train
img/Drop-Sleeved_Waffle_Knit_Cardigan/img_00000004.jpg,6,Cardigan,1,59,28,154,193,train
img/Paisley_Chiffon_Cardigan/img_00000023.jpg,6,Cardigan,1,62,54,140,298,train
img/Floral_Lace_Maxi_Cardigan/img_00000035.jpg,6,Cardigan,1,167,16,276,300,train
img/Slouchy_Open-Knit_Cardigan/img_00000021.jpg,6,Cardigan,1,37,50,187,236,train
img/Scalloped_Lace_Cardigan/img_00000039.jpg,6,Cardigan,1,110,26,214,161,train
img/Textured_Knit_Cardigan/img_00000003.jpg,6,Cardigan,1,55,45,140,176,train
img/V-Neck_Cardigan/img_00000027.jpg,6,Cardigan,1,56,91,199,300,train
img/Diamond_Print_Chiffon_Cardigan/img_00000049.jpg,6,Cardigan,1,26,71,176,292,train
img/Woven_Wrap_Cardigan/img_00000014.jpg,6,Cardigan,1,52,16,251,290,train
img/Slub_Knit_Maxi_Cardigan/img_00000038.jpg,6,Cardigan,1,63,41,130,197,train
img/Open-Knit_Shawl_Collar_Cardigan/img_00000024.jpg,6,Cardigan,1,77,51,163,261,train
img/Diamond_Open-Knit_Cardigan/img_00000044.jpg,6,Cardigan,1,160,52,300,184,train
img/Abstract_Pattern_Cardigan/img_00000009.jpg,6,Cardigan,1,1,22,200,300,train
img/Tribal_Pattern_Cardigan/img_00000046.jpg,6,Cardigan,1,1,131,146,253,train
img/Crochet-Paneled_Cardigan/img_00000019.jpg,6,Cardigan,1,64,75,239,266,train
img/Open-Knit_Shawl_Collar_Cardigan/img_00000023.jpg,6,Cardigan,1,31,54,116,300,train
img/Draped_Marled_Knit_Cardigan/img_00000002.jpg,6,Cardigan,1,93,70,243,236,train
img/Embroidered_Lace-Paneled_Longline_Cardigan/img_00000026.jpg,6,Cardigan,1,72,44,164,229,train
img/Touch_Of_Glam_Cardigan/img_00000018.jpg,6,Cardigan,1,79,72,186,169,train
img/Fringed_Shawl_Collar_Cardigan/img_00000030.jpg,6,Cardigan,1,81,40,158,259,train
img/Hooded_Loose-Knit_Cardigan/img_00000013.jpg,6,Cardigan,1,8,24,160,286,train
img/Cable-Knit_Shrug_Cardigan/img_00000008.jpg,6,Cardigan,1,1,11,190,279,train
img/Meander_Wrap_Cardigan/img_00000009.jpg,6,Cardigan,1,211,65,300,137,train
img/Heathered_Striped_Cardigan/img_00000019.jpg,6,Cardigan,1,10,7,299,300,train
img/Classic_Button-Down_Cardigan/img_00000045.jpg,6,Cardigan,1,1,13,225,300,train
img/Southwestern-Patterned_Fringe_Cardigan/img_00000027.jpg,6,Cardigan,1,30,22,168,250,train
img/Longline_Striped_Cardigan/img_00000028.jpg,6,Cardigan,1,64,37,158,172,train
img/Drape-Front_Marled_Cardigan/img_00000053.jpg,6,Cardigan,1,71,63,205,286,train
img/Textured_Knit_Striped_Cardigan/img_00000030.jpg,6,Cardigan,1,29,91,196,276,train
img/Oversized_Shawl_Cardigan/img_00000040.jpg,6,Cardigan,1,77,53,178,207,train
img/Marled_Stripe_Hooded_Cardigan/img_00000001.jpg,6,Cardigan,1,1,61,300,300,train
img/Fringed_Lace_Cardigan/img_00000069.jpg,6,Cardigan,1,1,57,200,182,train
img/Hooded_Longline_Cardigan/img_00000042.jpg,6,Cardigan,1,64,39,162,202,train
img/Faux_Gem_Woven_Cardigan/img_00000021.jpg,6,Cardigan,1,70,43,135,124,train
img/Southwestern-Inspired_Cardigan/img_00000032.jpg,6,Cardigan,1,22,54,182,289,train
img/Textured_Open-Front_Cardigan/img_00000027.jpg,6,Cardigan,1,21,79,178,275,train
img/Southwestern_Print_Dolman_Cardigan/img_00000016.jpg,6,Cardigan,1,70,88,234,251,train
img/Fringed_Shawl_Collar_Cardigan/img_00000019.jpg,6,Cardigan,1,127,90,300,297,train
img/Heathered_Fleece-Lined_Cardigan/img_00000035.jpg,6,Cardigan,1,95,64,223,255,train
img/Rib_Knit_Maxi_Cardigan/img_00000001.jpg,6,Cardigan,1,41,24,103,173,train
img/Tie-Dye_Longline_Cardigan/img_00000048.jpg,6,Cardigan,1,34,51,198,300,train
img/Garden_Floral_Maxi_Cardigan/img_00000026.jpg,6,Cardigan,1,10,68,170,201,train
img/Rose_Print_Cardigan/img_00000046.jpg,6,Cardigan,1,1,1,300,300,train
img/Tribal_Print_Woven_Cardigan/img_00000025.jpg,6,Cardigan,1,89,62,232,294,train
img/Longline_Crochet_Cardigan/img_00000037.jpg,6,Cardigan,1,78,34,163,206,train
img/Paisley_Dolman_Cardigan/img_00000036.jpg,6,Cardigan,1,13,35,221,261,train
img/Open-Front_Shawl_Cardigan/img_00000018.jpg,6,Cardigan,1,57,62,214,281,train
img/Boucl&eacute;_Knit_Cardigan/img_00000053.jpg,6,Cardigan,1,1,90,264,297,train
img/Lace_Back_Linen_Cardigan/img_00000048.jpg,6,Cardigan,1,92,92,193,265,train
img/Longline_Open-Knit_Cardigan/img_00000014.jpg,6,Cardigan,1,19,1,204,300,train
img/Oversized_Shawl_Cardigan/img_00000006.jpg,6,Cardigan,1,18,30,253,256,train
img/Fuzzy_Polka_Dot_Cardigan/img_00000005.jpg,6,Cardigan,1,52,61,150,172,train
img/Tiered_Tie-Front_Cardigan/img_00000058.jpg,6,Cardigan,1,24,73,103,162,train
img/Abstract_Pattern_Cardigan/img_00000006.jpg,6,Cardigan,1,42,44,203,300,train
img/Iconic_V-Neck_Cardigan/img_00000063.jpg,6,Cardigan,1,1,72,153,268,train
img/Draped_Cable_Knit_Cardigan/img_00000008.jpg,6,Cardigan,1,21,56,201,300,train
img/Slouchy_Open-Knit_Cardigan/img_00000035.jpg,6,Cardigan,1,30,55,167,300,train
img/Relaxed_Draped_Cardigan/img_00000020.jpg,6,Cardigan,1,43,73,180,296,train
img/Slouchy_Open-Knit_Cardigan/img_00000017.jpg,6,Cardigan,1,82,79,233,273,train
img/Floral_Crochet-Paneled_Cardigan/img_00000001.jpg,6,Cardigan,1,64,45,231,254,train
img/Marled-Stripe_V-Neck_Cardigan/img_00000005.jpg,6,Cardigan,1,69,74,237,279,train
img/Fuzzy_Knit_V-Neck_Cardigan/img_00000008.jpg,6,Cardigan,1,70,50,177,221,train
img/Chunky_Knit_Tassel_Cardigan/img_00000037.jpg,6,Cardigan,1,37,27,137,150,train
img/Paisley_Chiffon_Cardigan/img_00000011.jpg,6,Cardigan,1,40,55,162,300,train
img/Hooded_Maxi_Cardigan/img_00000019.jpg,6,Cardigan,1,53,46,161,250,train
img/Everday_V-Neck_Cardigan/img_00000044.jpg,6,Cardigan,1,35,80,186,242,train
img/Draped_Longline_Cardigan/img_00000017.jpg,6,Cardigan,1,81,35,143,233,train
img/Slouchy_Fuzzy_Knit_Cardigan/img_00000016.jpg,6,Cardigan,1,71,50,127,188,train
img/Southwestern-Patterned_Burnout_Cardigan/img_00000032.jpg,6,Cardigan,1,6,85,187,267,train
img/Fuzzy_Plaid_Cardigan/img_00000032.jpg,6,Cardigan,1,96,81,242,297,train
img/Cable_Knit_Batwing_Cardigan/img_00000006.jpg,6,Cardigan,1,100,31,208,299,train
img/Striped_Shawl_Collar_Cardigan/img_00000020.jpg,6,Cardigan,1,33,90,196,246,train
img/Tasseled_Tribal_Print_Cardigan/img_00000011.jpg,6,Cardigan,1,69,63,160,169,train
img/Striped_Open-Front_Cardigan/img_00000034.jpg,6,Cardigan,1,25,73,228,291,train
img/Oversized_Striped_Cardigan/img_00000014.jpg,6,Cardigan,1,95,23,300,227,train
img/Open-Knit_Shawl_Collar_Cardigan/img_00000009.jpg,6,Cardigan,1,68,49,236,294,train
img/V-Neck_Button-Down_Cardigan/img_00000085.jpg,6,Cardigan,1,34,20,231,284,train
img/Eyelash-Knit_Batwing_Cardigan/img_00000008.jpg,6,Cardigan,1,1,1,235,300,train
img/Tie-Dye_Longline_Cardigan/img_00000006.jpg,6,Cardigan,1,58,28,159,200,train
img/Slouchy_Open-Knit_Cardigan/img_00000009.jpg,6,Cardigan,1,20,63,148,282,train
img/Chevron_Cutout_Back_Cardigan/img_00000043.jpg,6,Cardigan,1,31,92,185,236,train
img/Ribbed_Asymmetrical_Zipper_Cardigan/img_00000035.jpg,6,Cardigan,1,60,60,238,300,train
img/Striped_Open-Front_Cardigan/img_00000071.jpg,6,Cardigan,1,48,58,254,266,train
img/Draped_Longline_Cardigan/img_00000025.jpg,6,Cardigan,1,27,46,181,298,train
img/Cable_Knit_Cardigan/img_00000053.jpg,6,Cardigan,1,1,13,219,300,train
img/V-Neck_Button-Down_Cardigan/img_00000015.jpg,6,Cardigan,1,50,47,148,161,train
img/Batwing_Open-Front_Cardigan/img_00000014.jpg,6,Cardigan,1,35,19,203,235,train
img/Cable-Knit_Shrug_Cardigan/img_00000010.jpg,6,Cardigan,1,82,64,204,255,train
img/Marled_Knit_Dolman-Sleeve_Cardigan/img_00000005.jpg,6,Cardigan,1,17,77,184,270,train
img/Faux_Pearl_Knit_Cardigan/img_00000004.jpg,6,Cardigan,1,13,201,104,289,train
img/Oversized_Shawl_Cardigan/img_00000029.jpg,6,Cardigan,1,1,24,300,300,train
img/Striped_Knit_Cardigan/img_00000035.jpg,6,Cardigan,1,44,71,160,297,train
img/Embroidered_Open-Front_Cardigan/img_00000019.jpg,6,Cardigan,1,1,101,221,272,train
img/Heathered_French_Terry_Cardigan/img_00000025.jpg,6,Cardigan,1,77,76,223,232,train
img/Textured_Open-Front_Cardigan/img_00000003.jpg,6,Cardigan,1,44,62,186,228,train
img/Ornate-Patterned_Dolman_Cardigan/img_00000007.jpg,6,Cardigan,1,18,51,193,300,train
img/Southwestern-Patterned_Fringe_Cardigan/img_00000005.jpg,6,Cardigan,1,86,51,136,214,train
img/Purl_Knit_Cardigan/img_00000020.jpg,6,Cardigan,1,67,58,187,221,train
img/Chiffon_Maxi_Cardigan/img_00000054.jpg,6,Cardigan,1,57,31,146,288,train
img/Fuzzy_Plaid_Cardigan/img_00000002.jpg,6,Cardigan,1,162,60,269,133,train
img/Heathered_Fleece-Lined_Cardigan/img_00000006.jpg,6,Cardigan,1,30,60,175,300,train
img/Fuzzy_Polka_Dot_Cardigan/img_00000048.jpg,6,Cardigan,1,71,76,232,283,train
img/Waffle_Knit_Cardigan/img_00000064.jpg,6,Cardigan,1,1,4,199,300,train
img/Loop_Knit_Open-Front_Cardigan/img_00000025.jpg,6,Cardigan,1,7,1,293,300,train
img/Floral_Foliage_Print_Cardigan/img_00000015.jpg,6,Cardigan,1,44,72,253,229,train
img/Heart_Print_Cardigan/img_00000037.jpg,6,Cardigan,1,1,1,300,300,train
img/Longline_Batwing_Cardigan/img_00000049.jpg,6,Cardigan,1,89,66,221,279,train
img/Heathered_Knit_Cardigan/img_00000054.jpg,6,Cardigan,1,75,46,207,223,train
img/Marled_Open-Front_Cardigan/img_00000023.jpg,6,Cardigan,1,35,70,167,287,train
img/Shawl_Collar_Drop-Sleeve_Cardigan/img_00000008.jpg,6,Cardigan,1,69,35,233,287,train
img/Triangle_Stripe_Batwing_Cardigan/img_00000017.jpg,6,Cardigan,1,2,59,134,237,train
img/Heathered_Maxi_Cardigan/img_00000009.jpg,6,Cardigan,1,64,71,144,248,train
img/Drape-Front_Marled_Cardigan/img_00000032.jpg,6,Cardigan,1,33,56,169,230,train
img/Hooded_Cardigan/img_00000016.jpg,6,Cardigan,1,128,37,165,186,train
img/Cable-Knit_Shrug_Cardigan/img_00000064.jpg,6,Cardigan,1,22,91,231,260,train
img/Open_Knit-Paneled_Cardigan/img_00000006.jpg,6,Cardigan,1,6,67,166,268,train
img/Crocheted_Open-Front_Maxi_Cardigan/img_00000031.jpg,6,Cardigan,1,44,29,169,255,train
img/Embroidered_Open-Front_Cardigan/img_00000040.jpg,6,Cardigan,1,83,73,184,294,train
img/Loop_Knit_Open-Front_Cardigan/img_00000014.jpg,6,Cardigan,1,48,48,166,281,train
img/Stripe_Fuzzy_Cardigan/img_00000041.jpg,6,Cardigan,1,62,74,176,196,train
img/Tribal_Pattern_Cardigan/img_00000073.jpg,6,Cardigan,1,1,27,300,293,train
img/Open-Knit_Shawl_Collar_Cardigan/img_00000004.jpg,6,Cardigan,1,49,5,243,272,train
img/Tribal_Print_Woven_Cardigan/img_00000020.jpg,6,Cardigan,1,87,31,173,204,train
img/Slub_Knit_Dolman_Cardigan/img_00000053.jpg,6,Cardigan,1,56,49,162,250,train
